Generating 1000000000 using 100 maps with step of 10000000
14/06/16 14:13:55 INFO mapred.JobClient: Running job: job_201406131535_0039
14/06/16 14:13:56 INFO mapred.JobClient:  map 0% reduce 0%
14/06/16 14:14:12 INFO mapred.JobClient:  map 4% reduce 0%
14/06/16 14:14:13 INFO mapred.JobClient:  map 5% reduce 0%
14/06/16 14:14:14 INFO mapred.JobClient:  map 6% reduce 0%
14/06/16 14:14:15 INFO mapred.JobClient:  map 8% reduce 0%
14/06/16 14:14:16 INFO mapred.JobClient:  map 10% reduce 0%
14/06/16 14:14:17 INFO mapred.JobClient:  map 12% reduce 0%
14/06/16 14:14:18 INFO mapred.JobClient:  map 14% reduce 0%
14/06/16 14:14:19 INFO mapred.JobClient:  map 15% reduce 0%
14/06/16 14:14:20 INFO mapred.JobClient:  map 17% reduce 0%
14/06/16 14:14:21 INFO mapred.JobClient:  map 18% reduce 0%
14/06/16 14:14:22 INFO mapred.JobClient:  map 19% reduce 0%
14/06/16 14:14:23 INFO mapred.JobClient:  map 21% reduce 0%
14/06/16 14:14:24 INFO mapred.JobClient:  map 22% reduce 0%
14/06/16 14:14:25 INFO mapred.JobClient:  map 24% reduce 0%
14/06/16 14:14:26 INFO mapred.JobClient:  map 25% reduce 0%
14/06/16 14:14:27 INFO mapred.JobClient:  map 26% reduce 0%
14/06/16 14:14:28 INFO mapred.JobClient:  map 27% reduce 0%
14/06/16 14:14:29 INFO mapred.JobClient:  map 29% reduce 0%
14/06/16 14:14:30 INFO mapred.JobClient:  map 30% reduce 0%
14/06/16 14:14:31 INFO mapred.JobClient:  map 31% reduce 0%
14/06/16 14:14:32 INFO mapred.JobClient:  map 32% reduce 0%
14/06/16 14:14:33 INFO mapred.JobClient:  map 33% reduce 0%
14/06/16 14:14:35 INFO mapred.JobClient:  map 34% reduce 0%
14/06/16 14:14:36 INFO mapred.JobClient:  map 35% reduce 0%
14/06/16 14:14:38 INFO mapred.JobClient:  map 36% reduce 0%
14/06/16 14:14:39 INFO mapred.JobClient:  map 37% reduce 0%
14/06/16 14:14:41 INFO mapred.JobClient:  map 38% reduce 0%
14/06/16 14:14:42 INFO mapred.JobClient:  map 39% reduce 0%
14/06/16 14:14:43 INFO mapred.JobClient:  map 40% reduce 0%
14/06/16 14:14:44 INFO mapred.JobClient:  map 41% reduce 0%
14/06/16 14:14:45 INFO mapred.JobClient:  map 42% reduce 0%
14/06/16 14:14:46 INFO mapred.JobClient:  map 43% reduce 0%
14/06/16 14:14:47 INFO mapred.JobClient:  map 44% reduce 0%
14/06/16 14:14:48 INFO mapred.JobClient:  map 45% reduce 0%
14/06/16 14:14:49 INFO mapred.JobClient:  map 46% reduce 0%
14/06/16 14:14:50 INFO mapred.JobClient:  map 47% reduce 0%
14/06/16 14:14:51 INFO mapred.JobClient:  map 48% reduce 0%
14/06/16 14:14:53 INFO mapred.JobClient:  map 49% reduce 0%
14/06/16 14:14:54 INFO mapred.JobClient:  map 50% reduce 0%
14/06/16 14:14:55 INFO mapred.JobClient:  map 51% reduce 0%
14/06/16 14:14:56 INFO mapred.JobClient:  map 52% reduce 0%
14/06/16 14:14:57 INFO mapred.JobClient:  map 53% reduce 0%
14/06/16 14:14:59 INFO mapred.JobClient:  map 54% reduce 0%
14/06/16 14:15:00 INFO mapred.JobClient:  map 56% reduce 0%
14/06/16 14:15:02 INFO mapred.JobClient:  map 57% reduce 0%
14/06/16 14:15:03 INFO mapred.JobClient:  map 58% reduce 0%
14/06/16 14:15:04 INFO mapred.JobClient:  map 59% reduce 0%
14/06/16 14:15:05 INFO mapred.JobClient:  map 60% reduce 0%
